text,label
"My mood is pretty low right now, sorry.",Sad
This week has been dragging on forever it feels.,Sad
"I'm getting a little homesick, wish I was home.",Sad
"Feeling pretty meh about everything today, honestly.",Sad
I'm literally crying myself to sleep tonight,Sad
Feeling utterly hopeless and lost right now,Sad
Everything feels like it's falling apart,Sad
My sadness is suffocating me right now,Sad
Today was just too much to handle,Sad
Feeling completely and utterly defeated today,Sad
Missing you so much it hurts physically,Sad
My world just crumbled into dust,Sad
My heart is heavy with worry about tomorrow.,Sad
This breakup is still hurting me deeply inside.,Sad
Feeling kinda lost and alone at the moment.,Sad
My day has been pretty rough so far emotionally.,Sad
I'm sad that our plans fell through again tonight.,Sad
Missing someone special is hard for me tonight,Sad
I'm really going to miss my favorite show ending.,Sad
Today was a hard day at work for me.,Sad
I feel kinda lost without my best friend here.,Sad
My day just got worse with that phone call.,Sad
I'm really struggling with this homework assignment tonight.,Sad
"It's been a rough month so far, honestly.",Sad
I miss being able to hang out with my friends.,Sad
My mood is pretty low after that argument earlier.,Sad
"I'm feeling a bit down today, no reason why.",Sad
"My day is going okay, but it's not great.",Sad
I miss hanging out with you guys lately.,Sad
This week has been kind of meh for me.,Sad
I'm not really looking forward to tomorrow's test.,Sad
"My mood is a bit off today, that's all.",Sad
I had a pretty average day at work today.,Sad
I'm a little bummed that my plans fell through.,Sad
Today was just another boring day at home.,Sad
My heart is heavy thinking about our breakup.,Sad
I'm sad that our trip got cancelled suddenly.,Sad
Feeling kinda lost without my best friend here.,Sad
Had a pretty disappointing conversation with him today.,Sad
Missing my family so much right now overseas.,Sad
Frustrated that things aren't going as planned lately.,Sad
Not feeling the best about my current situation honestly.,Sad
Still getting over the shock of that bad news,Sad
I'm having a bit of a tough morning already,Sad
I miss you so much when we're apart like this,Sad
My mood has been really off all day,Sad
"I wish things had turned out differently, honestly",Sad
I'm just feeling really overwhelmed and stressed,Sad
I'm sad that our vacation is already over,Sad
"I had higher hopes for today, but it's okay",Sad
I'm so done with this miserable day already.,Sad
"I've never felt this lost before, honestly.",Sad
I'm still trying to process my grandma's passing.,Sad
I feel so alone and scared right now.,Sad
This pain feels like it's never going away,Sad
I'm having a pretty crappy day today honestly,Sad
My week has been super stressful so far,Sad
I feel really overwhelmed with school work,Sad
Today was kind of disappointing for me,Sad
I'm not doing great after our fight,Sad
I feel lost and unsure about my future,Sad
My mood is pretty down lately to be honest,Sad
I wish things could go back to normal,Sad
I'm really struggling to stay motivated,Sad
I'm so done with this miserable week already.,Sad
I feel like my world is falling apart suddenly.,Sad
I'm dying inside with every passing minute here.,Sad
This is honestly the darkest time of my life.,Sad
My day has been a never-ending nightmare somehow.,Sad
I'm so exhausted from all this emotional pain now.,Sad
Everything feels hopeless and meaningless to me today.,Sad
I just want to disappear and escape this pain somehow.,Sad
I'm so lost and alone in this moment.,Sad
I feel like I'm drowning in my tears tonight.,Sad
I'm trying not to cry but it's not working.,Sad
I feel like I've lost everything that matters.,Sad
My heart hurts more than words can say right now.,Sad
Today was a really tough day for me emotionally,Sad
I'm feeling a bit down about this news today.,Sad
I'm missing my friends who are far away now.,Sad
Today was kind of a letdown for me somehow.,Sad
I feel a little disappointed in myself right now.,Sad
"My mood is pretty meh today, I guess.",Sad
This week has been dragging on for me slowly.,Sad
"I'm feeling a bit lonely at home today, sadly.",Sad
My favorite show ended and I'm kind of bummed,Sad
Missing my family is really getting to me.,Sad
I'm feeling really down about this situation lately.,Sad
I'm struggling to get out of bed this morning.,Sad
This week has been a total emotional rollercoaster.,Sad
I just had the worst conversation with my friend.,Sad
I'm feeling pretty down about my grades right now.,Sad
"I'm missing you so much today, it hurts.",Sad
I'm having a hard time shaking off this sadness.,Sad
I'm feeling really overwhelmed and frustrated right now.,Sad
Feeling a bit down about the weather today.,Sad
"Had a pretty bad morning, hoping it gets better.",Sad
Not feeling too great about this week ahead.,Sad
Just had a minor setback at work today.,Sad
Feeling a little left out of plans tonight.,Sad
"Had a pretty mediocre day overall, nothing exciting.",Sad
Missing my old routine since the move happened.,Sad
My favorite team lost and I'm pretty bummed out.,Sad
I had a really tough conversation with someone today.,Sad
This rain is really matching my mood right now lol,Sad
Just had the worst morning ever already need coffee,Sad
Feeling kind of lost and alone in this moment,Sad
My plans got cancelled and now I'm pretty sad,Sad
My day has been pretty rough so far too.,Sad
Just had a bad fight with my sister again.,Sad
Feeling sad about what happened last night still.,Sad
Really missing my mom right now it's hard.,Sad
Just got some disappointing news at work today.,Sad
Feeling left out of all the fun tonight somehow.,Sad
Had a long conversation with my ex yesterday ugh,Sad
I'm feeling really down about this whole thing now.,Sad
I miss my family a lot right now honestly.,Sad
I'm having a tough time sleeping lately it seems.,Sad
My favorite show ended and I'm really sad now.,Sad
It's been weeks since we last spoke and that hurts.,Sad
Really missing summer vibes now that it's over,Sad
I'm feeling so lost and alone today.,Sad
My heart is literally breaking right now again.,Sad
changed ->  4.Sadness is just overwhelming me today somehow,Sad
I feel really empty and hollow inside right now,Sad
changed -> 5.I feel so empty and hollow inside,Sad
My life feels pointless without you here anymore,Sad
changed -> 6.My life feels pointless without you anymore,Sad
I just can't stop crying no matter what,Sad
changed -> 7.I just can't stop crying right now,Sad
Today everything feels dark and hopeless somehow,Sad
changed -> 8.Today everything feels dark and hopeless,Sad
My sadness is suffocating me every single day,Sad
changed -> 9.My sadness is suffocating me daily,Sad
I'm really struggling to find any happiness lately,Sad
"I'm missing you more than usual today, it's weird.",Sad
I'm kinda disappointed with how things turned out yesterday.,Sad
"My mood is kinda off today, don't know why though.",Sad
This week has been dragging on forever for me already.,Sad
I feel like something's missing in my life lately too.,Sad
"Today was just one of those long, boring days, ugh.",Sad
"I'm feeling pretty low about this news, honestly.",Sad
My plans got cancelled and it's pretty disappointing,Sad
I feel lonely when you're not around sometimes,Sad
This rain is making me feel extra gloomy somehow,Sad
I didn't get the job and it's frustrating for sure,Sad
I had a fight with my sister this morning,Sad
my heart is literally breaking into pieces,Sad
today was the worst day of my life,Sad
i just want to disappear from everything,Sad
everything is falling apart for me somehow,Sad
i don't think i can do this anymore,Sad
my world has come crashing down around me,Sad
i feel like i've hit rock bottom today,Sad
everything hurts so much right now emotionally,Sad
i don't know how to move forward from here,Sad
Feeling pretty down about what happened yesterday.,Sad
I'm missing my family right now it's tough.,Sad
I feel kind of lost at the moment yeah.,Sad
Today was just okay nothing special happened.,Sad
Been thinking about some stuff that's bothering me lately.,Sad
My heart is a little heavy thinking about it.,Sad
"Today wasn't the best day for me, oh well.",Sad
I'm missing my family more than usual lately.,Sad
This rain is really putting me in a funk today.,Sad
"Not having the best morning so far, ugh.",Sad
My favorite show ended and I'm kinda sad about it.,Sad
"This traffic is really bringing me down today, sigh.",Sad
I feel kinda down about this whole situation now.,Sad
I'm missing my family a lot right now honestly.,Sad
My week has been pretty stressful so far already.,Sad
"My favorite coffee shop closed down, which sucks.",Sad
"Today was just an okay day, not great or anything.",Sad
My heart feels completely shattered into pieces right now,Sad
I'm literally crying myself to sleep every night,Sad
I feel like giving up on everything honestly,Sad
I'm so overwhelmed with sadness right now idk,Sad
This breakup is killing me inside every day,Sad
I just want to disappear and hide forever,Sad
My emotions are all over the place today,Sad
I feel so lost and alone in this darkness,Sad
Feeling kinda down about the whole situation tonight,Sad
I'm really gonna miss my family over holidays,Sad
Missing my best friend who moved away recently,Sad
"My mood is kinda low today, no idea why",Sad
Didn't get the job I was hoping for yesterday,Sad
Feeling a bit left out from social events lately,Sad
Had a pretty disappointing weekend overall,Sad
I'm having a really tough time lately honestly,Sad
My heart feels heavy with all this stress,Sad
Today was just another disappointing day for me,Sad
I feel so lost without your support right now,Sad
My mood has been pretty down all week,Sad
I wish things could go back to normal again,Sad
I'm struggling to find motivation these days,Sad
It hurts to see you moving on so fast,Sad
I just wish someone would listen to me,Sad
I'm feeling pretty down about this whole thing today.,Sad
My day hasn't been going so great so far.,Sad
